gravity,hypothesis_index,role,realization,beta,f,eta,prior,beta_family,companion_family,local_case_index,seed,comparison_type,first_rule,first_mode,second_rule,second_mode,scenario,N_catalogues,same_decision,difference_direction,correct_first_only,correct_second_only,correct_difference,wrong_first_only,wrong_second_only,wrong_difference,indeterminate_first_only,indeterminate_second_only,indeterminate_difference
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,information,envelope,full66,envelope,covariates_only66,sparse_floor,1000,288,first_minus_second,712,0,0.712,0,1,-0.001,0,711,-0.711
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,information,envelope,full66,envelope,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,information,envelope,full66,envelope,conditional66,clustered_correlated,1000,999,first_minus_second,0,1,-0.0010000000000000009,0,0,0.0,1,0,0.001
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,information,envelope,full66,envelope,conditional66,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,calibration,envelope,full66,baseline,full66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,calibration,envelope,full66,baseline,full66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,calibration,envelope,full66,baseline,full66,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,sparse_floor,1000,998,first_minus_second,2,0,0.0020000000000000018,0,0,0.0,0,2,-0.002
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,calibration,envelope,full34,baseline,full34,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,calibration,envelope,full34,baseline,full34,clustered_correlated,1000,999,first_minus_second,0,1,-0.0010000000000000009,0,0,0.0,1,0,0.001
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,calibration,envelope,full34,baseline,full34,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,calibration,envelope,covariates_only66,baseline,covariates_only66,uniform_white,1000,835,first_minus_second,0,165,-0.16499999999999998,0,0,0.0,165,0,0.16500000000000004
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,calibration,envelope,covariates_only66,baseline,covariates_only66,clustered_correlated,1000,826,first_minus_second,1,172,-0.17099999999999999,0,1,-0.001,173,1,0.17200000000000004
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,calibration,envelope,covariates_only66,baseline,covariates_only66,sparse_floor,1000,811,first_minus_second,0,189,-0.189,0,0,0.0,189,0,0.18899999999999995
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,calibration,envelope,conditional66,baseline,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,calibration,envelope,conditional66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325112001,calibration,envelope,conditional66,baseline,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,baseline,full66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,baseline,full66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,baseline,full66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,baseline,full66,baseline,full34,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,baseline,full66,baseline,full34,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,baseline,full66,baseline,full34,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,baseline,full66,baseline,covariates_only66,uniform_white,1000,3,first_minus_second,997,0,0.997,0,1,-0.001,0,996,-0.996
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,baseline,full66,baseline,covariates_only66,clustered_correlated,1000,2,first_minus_second,998,0,0.998,0,1,-0.001,0,997,-0.997
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,baseline,full66,baseline,covariates_only66,sparse_floor,1000,7,first_minus_second,993,0,0.993,0,1,-0.001,0,992,-0.992
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,baseline,full66,baseline,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,baseline,full66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,baseline,full66,baseline,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,envelope,full66,envelope,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,envelope,full66,envelope,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,envelope,full66,envelope,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,envelope,full66,envelope,full34,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,envelope,full66,envelope,full34,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,envelope,full66,envelope,full34,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,envelope,full66,envelope,covariates_only66,uniform_white,1000,0,first_minus_second,1000,0,1.0,0,2,-0.002,0,998,-0.998
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,envelope,full66,envelope,covariates_only66,clustered_correlated,1000,1,first_minus_second,999,0,0.999,0,1,-0.001,0,998,-0.998
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,envelope,full66,envelope,covariates_only66,sparse_floor,1000,2,first_minus_second,998,0,0.998,0,0,0.0,0,998,-0.998
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,envelope,full66,envelope,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,envelope,full66,envelope,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,information,envelope,full66,envelope,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,calibration,envelope,full66,baseline,full66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,calibration,envelope,full66,baseline,full66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,calibration,envelope,full66,baseline,full66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,calibration,envelope,full34,baseline,full34,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,calibration,envelope,full34,baseline,full34,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,calibration,envelope,full34,baseline,full34,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,calibration,envelope,covariates_only66,baseline,covariates_only66,uniform_white,1000,996,first_minus_second,0,3,-0.003,1,0,0.001,3,1,0.0020000000000000018
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,calibration,envelope,covariates_only66,baseline,covariates_only66,clustered_correlated,1000,997,first_minus_second,1,2,-0.001,0,0,0.0,2,1,0.0010000000000000009
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,calibration,envelope,covariates_only66,baseline,covariates_only66,sparse_floor,1000,994,first_minus_second,0,5,-0.005,0,1,-0.001,6,0,0.006000000000000005
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,calibration,envelope,conditional66,baseline,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,calibration,envelope,conditional66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.0,,,fitted_grid,pure,13,325113001,calibration,envelope,conditional66,baseline,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,baseline,full66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,baseline,full66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,baseline,full66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,baseline,full66,baseline,full34,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,baseline,full66,baseline,full34,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,baseline,full66,baseline,full34,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,baseline,full66,baseline,covariates_only66,uniform_white,1000,2,first_minus_second,998,0,0.998,0,2,-0.002,0,996,-0.996
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,baseline,full66,baseline,covariates_only66,clustered_correlated,1000,7,first_minus_second,993,0,0.993,0,3,-0.003,0,990,-0.99
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,baseline,full66,baseline,covariates_only66,sparse_floor,1000,9,first_minus_second,991,0,0.991,0,0,0.0,0,991,-0.991
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,baseline,full66,baseline,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,baseline,full66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,baseline,full66,baseline,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,envelope,full66,envelope,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,envelope,full66,envelope,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,envelope,full66,envelope,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,envelope,full66,envelope,full34,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,envelope,full66,envelope,full34,clustered_correlated,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,envelope,full66,envelope,full34,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,envelope,full66,envelope,covariates_only66,uniform_white,1000,0,first_minus_second,1000,0,1.0,0,1,-0.001,0,999,-0.999
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,envelope,full66,envelope,covariates_only66,clustered_correlated,1000,0,first_minus_second,1000,0,1.0,0,2,-0.002,0,998,-0.998
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,envelope,full66,envelope,covariates_only66,sparse_floor,1000,0,first_minus_second,1000,0,1.0,0,0,0.0,0,1000,-1.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,envelope,full66,envelope,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,envelope,full66,envelope,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,information,envelope,full66,envelope,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,calibration,envelope,full66,baseline,full66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,calibration,envelope,full66,baseline,full66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,calibration,envelope,full66,baseline,full66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,calibration,envelope,full34,baseline,full34,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,calibration,envelope,full34,baseline,full34,clustered_correlated,1000,999,first_minus_second,0,1,-0.0010000000000000009,0,0,0.0,1,0,0.001
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,calibration,envelope,full34,baseline,full34,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,calibration,envelope,covariates_only66,baseline,covariates_only66,uniform_white,1000,997,first_minus_second,0,2,-0.002,0,1,-0.001,3,0,0.0030000000000000027
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,calibration,envelope,covariates_only66,baseline,covariates_only66,clustered_correlated,1000,992,first_minus_second,0,7,-0.007,0,1,-0.001,8,0,0.008000000000000007
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,calibration,envelope,covariates_only66,baseline,covariates_only66,sparse_floor,1000,991,first_minus_second,0,9,-0.009,0,0,0.0,9,0,0.009000000000000008
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,calibration,envelope,conditional66,baseline,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,calibration,envelope,conditional66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325114001,calibration,envelope,conditional66,baseline,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,80,fitted_grid,fitted_prior,15,325115001,information,baseline,full66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,80,fitted_grid,fitted_prior,15,325115001,information,baseline,full66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,80,fitted_grid,fitted_prior,15,325115001,information,baseline,full66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,80,fitted_grid,fitted_prior,15,325115001,information,baseline,full66,baseline,full34,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,80,fitted_grid,fitted_prior,15,325115001,information,baseline,full66,baseline,full34,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,1,1.3,0.075,,80,fitted_grid,fitted_prior,15,325115001,information,baseline,full66,baseline,full34,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,1,1.3,0.075,,80,fitted_grid,fitted_prior,15,325115001,information,baseline,full66,baseline,covariates_only66,uniform_white,1000,2,first_minus_second,998,0,0.998,0,2,-0.002,0,996,-0.996
