gravity,hypothesis_index,role,realization,beta,f,eta,prior,beta_family,companion_family,local_case_index,seed,rule,mode,scenario,N_catalogues,N_parent,correct,wrong,indeterminate,both_retained,both_rejected,true_retained,raw_fitting_empty_fraction_mean,near_best_true_mean,near_best_other_mean,correct_rate,correct_wilson_lo,correct_wilson_hi,wrong_rate,wrong_wilson_lo,wrong_wilson_hi,indeterminate_rate,indeterminate_wilson_lo,indeterminate_wilson_hi,true_retained_rate,true_retained_wilson_lo,true_retained_wilson_hi,classification_count_pass,retention_count_pass,overall_count_pass,classification_confidence_pass,retention_confidence_pass,overall_confidence_pass,evaluation_family
Newton,0,test,1,1.45,0.3,,60,outside_beta_grid,outside_inner_prior,43,325043001,envelope,covariates_only66,sparse_floor,1000,1000,1,3,996,996,0,997,0.0,14.061,13.041,0.001,0.00017654637062607809,0.0056425585979579355,0.003,0.0010207838811386186,0.008783014053503173,0.996,0.9897604437227377,0.9984434118595916,0.997,0.9912169859464969,0.9989792161188614,False,True,False,False,True,False,outside_beta_grid
Newton,0,test,1,1.45,0.3,,160,outside_beta_grid,outside_inner_prior,44,325044001,baseline,no_diagnostics66,sparse_floor,1000,1000,988,0,12,0,12,988,0.000106,1.771,1.967,0.988,0.9791427315245017,0.9931223521935965,0.0,2.168404344971009e-19,0.0038267584855551234,0.012,0.006877647806403522,0.02085726847549828,0.988,0.9791427315245017,0.9931223521935965,True,False,False,True,False,False,outside_beta_grid
Newton,0,test,1,1.45,0.3,,160,outside_beta_grid,outside_inner_prior,44,325044001,baseline,full34,uniform_white,1000,1000,947,6,47,44,3,991,0.000712,1.221,1.122,0.947,0.9313253831625082,0.9592534947514054,0.006,0.0027526691418763745,0.01302816824185209,0.047,0.0355271051063845,0.06193993808152845,0.991,0.982984183834662,0.9952579393325229,False,True,False,False,False,False,outside_beta_grid
Newton,0,test,1,1.45,0.3,,160,outside_beta_grid,outside_inner_prior,44,325044001,baseline,full34,sparse_floor,1000,1000,926,0,74,73,1,999,0.000769,1.198,1.115,0.926,0.9080945943544141,0.940645007415893,0.0,2.168404344971009e-19,0.0038267584855551234,0.074,0.05935499258410698,0.09190540564558597,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_beta_grid
Newton,0,test,1,1.45,0.3,,160,outside_beta_grid,outside_inner_prior,44,325044001,baseline,covariates_only66,uniform_white,1000,1000,5,6,989,989,0,994,0.0,14.103,13.011,0.005,0.0021375355273244596,0.011650955373375113,0.006,0.0027526691418763745,0.01302816824185209,0.989,0.9804106042992137,0.9938468259019134,0.994,0.9869718317581478,0.9972473308581237,False,True,False,False,False,False,outside_beta_grid
Newton,0,test,1,1.45,0.3,,160,outside_beta_grid,outside_inner_prior,44,325044001,baseline,covariates_only66,clustered_correlated,1000,1000,5,9,986,985,1,990,0.0,14.076,13.016,0.005,0.0021375355273244596,0.011650955373375113,0.009,0.004742060667477063,0.01701581616533807,0.986,0.9766379658824644,0.9916424248695761,0.99,0.9816905311296853,0.9945592455544707,False,True,False,False,False,False,outside_beta_grid
Newton,0,test,1,1.45,0.3,,160,outside_beta_grid,outside_inner_prior,44,325044001,baseline,covariates_only66,sparse_floor,1000,1000,7,8,985,983,2,990,0.0,14.046,13.008,0.007,0.0033948684009907646,0.014378315465766588,0.008,0.004059195818806103,0.015706334530980144,0.985,0.9753990230730932,0.9908890211959184,0.99,0.9816905311296853,0.9945592455544707,False,True,False,False,False,False,outside_beta_grid
Newton,0,test,1,1.45,0.3,,160,outside_beta_grid,outside_inner_prior,44,325044001,envelope,full34,uniform_white,1000,1000,938,5,57,55,2,993,0.000712,1.221,1.122,0.938,0.9213119396866343,0.9513358198800193,0.005,0.0021375355273244596,0.011650955373375113,0.057,0.04425344035871594,0.07313706765948591,0.993,0.9856216845342334,0.9966051315990092,False,True,False,False,False,False,outside_beta_grid
Newton,0,test,1,1.45,0.3,,160,outside_beta_grid,outside_inner_prior,44,325044001,envelope,full34,sparse_floor,1000,1000,927,0,73,73,0,1000,0.000769,1.198,1.115,0.927,0.9091909744657494,0.9415409737875866,0.0,2.168404344971009e-19,0.0038267584855551234,0.073,0.05845902621241335,0.0908090255342507,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_beta_grid
Newton,0,test,1,1.45,0.3,,160,outside_beta_grid,outside_inner_prior,44,325044001,envelope,covariates_only66,uniform_white,1000,1000,5,2,993,993,0,998,0.0,14.103,13.011,0.005,0.0021375355273244596,0.011650955373375113,0.002,0.000548643588120728,0.007262807863492177,0.993,0.9856216845342334,0.9966051315990092,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,outside_beta_grid
Newton,0,test,1,1.45,0.3,,160,outside_beta_grid,outside_inner_prior,44,325044001,envelope,covariates_only66,clustered_correlated,1000,1000,4,2,994,994,0,998,0.0,14.076,13.016,0.004,0.0015565881404084308,0.010239556277262253,0.002,0.000548643588120728,0.007262807863492177,0.994,0.9869718317581478,0.9972473308581237,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,outside_beta_grid
Newton,0,test,1,1.45,0.3,,160,outside_beta_grid,outside_inner_prior,44,325044001,envelope,covariates_only66,sparse_floor,1000,1000,2,1,997,995,2,997,0.0,14.046,13.008,0.002,0.000548643588120728,0.007262807863492177,0.001,0.00017654637062607809,0.0056425585979579355,0.997,0.9912169859464969,0.9989792161188614,0.997,0.9912169859464969,0.9989792161188614,False,True,False,False,True,False,outside_beta_grid
QUMOND,1,test,1,1.0,0.0,,,fitted_grid,pure,0,325100001,baseline,covariates_only66,uniform_white,1000,1000,308,2,690,689,1,997,0.0,13.08,12.086,0.308,0.28016622636313016,0.33730324889532304,0.002,0.000548643588120728,0.007262807863492177,0.69,0.6606534768407168,0.7178923549347722,0.997,0.9912169859464969,0.9989792161188614,False,True,False,False,True,False,fitted_family
QUMOND,1,test,1,1.0,0.0,,,fitted_grid,pure,0,325100001,baseline,covariates_only66,clustered_correlated,1000,1000,296,4,700,696,4,992,0.0,13.088,12.012,0.296,0.26853097433797923,0.32503034312412726,0.004,0.0015565881404084308,0.010239556277262253,0.7,0.6708761390827828,0.7275931575229951,0.992,0.9842936654690199,0.995940804181194,False,True,False,False,False,False,fitted_family
QUMOND,1,test,1,1.0,0.0,,,fitted_grid,pure,0,325100001,baseline,covariates_only66,sparse_floor,1000,1000,348,2,650,646,4,994,0.0,13.094,12.052,0.348,0.3191094001531461,0.37805393442646257,0.002,0.000548643588120728,0.007262807863492177,0.65,0.6199146825068091,0.6789372899475243,0.994,0.9869718317581478,0.9972473308581237,False,True,False,False,False,False,fitted_family
QUMOND,1,test,1,1.0,0.0,,,fitted_grid,pure,0,325100001,envelope,covariates_only66,uniform_white,1000,1000,165,2,833,832,1,997,0.0,13.08,12.086,0.165,0.14328467985555532,0.18927924832976667,0.002,0.000548643588120728,0.007262807863492177,0.833,0.8086179403533302,0.85483343849529,0.997,0.9912169859464969,0.9989792161188614,False,True,False,False,True,False,fitted_family
QUMOND,1,test,1,1.0,0.0,,,fitted_grid,pure,0,325100001,envelope,covariates_only66,clustered_correlated,1000,1000,161,1,838,836,2,997,0.0,13.088,12.012,0.161,0.13952453255948705,0.18507000969371934,0.001,0.00017654637062607809,0.0056425585979579355,0.838,0.8138772231121078,0.8595358881516569,0.997,0.9912169859464969,0.9989792161188614,False,True,False,False,True,False,fitted_family
QUMOND,1,test,1,1.0,0.0,,,fitted_grid,pure,0,325100001,envelope,covariates_only66,sparse_floor,1000,1000,185,1,814,810,4,995,0.0,13.094,12.052,0.185,0.16215480378454947,0.2102560540613503,0.001,0.00017654637062607809,0.0056425585979579355,0.814,0.7886979748203968,0.8368988208506745,0.995,0.9883490446266249,0.9978624644726756,False,True,False,False,False,False,fitted_family
QUMOND,1,test,1,1.0,0.075,,40,fitted_grid,fitted_prior,1,325101001,baseline,covariates_only66,uniform_white,1000,1000,312,5,683,681,2,993,0.0,13.084,12.053,0.312,0.2840496860924683,0.3413891750981004,0.005,0.0021375355273244596,0.011650955373375113,0.683,0.6535068964204829,0.7110925099738041,0.993,0.9856216845342334,0.9966051315990092,False,True,False,False,False,False,fitted_family
QUMOND,1,test,1,1.0,0.075,,40,fitted_grid,fitted_prior,1,325101001,baseline,covariates_only66,clustered_correlated,1000,1000,316,5,679,678,1,994,0.0,13.079,11.95,0.316,0.28793562210416745,0.34547262501851683,0.005,0.0021375355273244596,0.011650955373375113,0.679,0.6494265062245327,0.7072035142376386,0.994,0.9869718317581478,0.9972473308581237,False,True,False,False,False,False,fitted_family
QUMOND,1,test,1,1.0,0.075,,40,fitted_grid,fitted_prior,1,325101001,baseline,covariates_only66,sparse_floor,1000,1000,371,5,624,622,2,993,0.0,13.087,12.022,0.371,0.341606326344111,0.40138097734516226,0.005,0.0021375355273244596,0.011650955373375113,0.624,0.5935575899582508,0.6534933739373314,0.993,0.9856216845342334,0.9966051315990092,False,True,False,False,False,False,fitted_family
QUMOND,1,test,1,1.0,0.075,,40,fitted_grid,fitted_prior,1,325101001,envelope,covariates_only66,uniform_white,1000,1000,166,5,829,827,2,993,0.0,13.084,12.053,0.166,0.1442254718306115,0.19033080283773937,0.005,0.0021375355273244596,0.011650955373375113,0.829,0.8044158480970535,0.8510661448194513,0.993,0.9856216845342334,0.9966051315990092,False,True,False,False,False,False,fitted_family
QUMOND,1,test,1,1.0,0.075,,40,fitted_grid,fitted_prior,1,325101001,envelope,covariates_only66,clustered_correlated,1000,1000,155,5,840,839,1,994,0.0,13.079,11.95,0.155,0.13389362461519208,0.17874683873984096,0.005,0.0021375355273244596,0.011650955373375113,0.84,0.8159830663133126,0.8614147379165099,0.994,0.9869718317581478,0.9972473308581237,False,True,False,False,False,False,fitted_family
QUMOND,1,test,1,1.0,0.075,,40,fitted_grid,fitted_prior,1,325101001,envelope,covariates_only66,sparse_floor,1000,1000,194,4,802,800,2,994,0.0,13.087,12.022,0.194,0.17068142956732762,0.21966054662583218,0.004,0.0015565881404084308,0.010239556277262253,0.802,0.776166200305855,0.8255224375688698,0.994,0.9869718317581478,0.9972473308581237,False,True,False,False,False,False,fitted_family
QUMOND,1,test,1,1.0,0.075,,80,fitted_grid,fitted_prior,2,325102001,baseline,covariates_only66,uniform_white,1000,1000,321,1,678,678,0,999,0.0,13.122,12.051,0.321,0.2927964857623614,0.3505734937754673,0.001,0.00017654637062607809,0.0056425585979579355,0.678,0.6484067877958661,0.7062308861832765,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
QUMOND,1,test,1,1.0,0.075,,80,fitted_grid,fitted_prior,2,325102001,baseline,covariates_only66,clustered_correlated,1000,1000,320,2,678,678,0,998,0.0,13.113,11.963,0.32,0.29182400898144156,0.3495536240733583,0.002,0.000548643588120728,0.007262807863492177,0.678,0.6484067877958661,0.7062308861832765,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,fitted_family
QUMOND,1,test,1,1.0,0.075,,80,fitted_grid,fitted_prior,2,325102001,baseline,covariates_only66,sparse_floor,1000,1000,380,1,619,617,2,997,0.0,13.125,12.029,0.38,0.3504293063571445,0.4104891156793888,0.001,0.00017654637062607809,0.0056425585979579355,0.619,0.5884995451079357,0.6485896863725021,0.997,0.9912169859464969,0.9989792161188614,False,True,False,False,True,False,fitted_family
QUMOND,1,test,1,1.0,0.075,,80,fitted_grid,fitted_prior,2,325102001,envelope,covariates_only66,uniform_white,1000,1000,175,0,825,825,0,1000,0.0,13.122,12.051,0.175,0.1527057476303958,0.19978164538521503,0.0,2.168404344971009e-19,0.0038267584855551234,0.825,0.800218354614785,0.8472942523696041,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
QUMOND,1,test,1,1.0,0.075,,80,fitted_grid,fitted_prior,2,325102001,envelope,covariates_only66,clustered_correlated,1000,1000,163,0,837,837,0,1000,0.0,13.113,11.963,0.163,0.14140399765906392,0.18717523756020027,0.0,2.168404344971009e-19,0.0038267584855551234,0.837,0.8128247624397997,0.858596002340936,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
QUMOND,1,test,1,1.0,0.075,,80,fitted_grid,fitted_prior,2,325102001,envelope,covariates_only66,sparse_floor,1000,1000,205,0,795,793,2,998,0.0,13.125,12.029,0.205,0.18113008647590156,0.23112770103057595,0.0,2.168404344971009e-19,0.0038267584855551234,0.795,0.7688722989694241,0.8188699135240984,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,fitted_family
QUMOND,1,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325103001,baseline,covariates_only66,uniform_white,1000,1000,369,0,631,630,1,999,0.0,13.123,11.965,0.369,0.33964716115877136,0.399355449564444,0.0,2.168404344971009e-19,0.0038267584855551234,0.631,0.600644550435556,0.6603528388412285,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
QUMOND,1,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325103001,baseline,covariates_only66,clustered_correlated,1000,1000,366,0,634,634,0,1000,0.0,13.13,11.872,0.366,0.3367094419466035,0.3963161293275252,0.0,2.168404344971009e-19,0.0038267584855551234,0.634,0.6036838706724748,0.6632905580533965,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
QUMOND,1,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325103001,baseline,covariates_only66,sparse_floor,1000,1000,426,2,572,571,1,997,0.0,13.134,11.906,0.426,0.39569209510456627,0.4568742651512959,0.002,0.000548643588120728,0.007262807863492177,0.572,0.5411151999524977,0.6023337468255823,0.997,0.9912169859464969,0.9989792161188614,False,True,False,False,True,False,outside_inner_prior
QUMOND,1,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325103001,envelope,covariates_only66,uniform_white,1000,1000,186,0,814,813,1,999,0.0,13.123,11.965,0.186,0.1631011791493255,0.21130202517960314,0.0,2.168404344971009e-19,0.0038267584855551234,0.814,0.7886979748203968,0.8368988208506745,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
QUMOND,1,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325103001,envelope,covariates_only66,clustered_correlated,1000,1000,167,0,833,833,0,1000,0.0,13.13,11.872,0.167,0.14516656150470994,0.1913820596466698,0.0,2.168404344971009e-19,0.0038267584855551234,0.833,0.8086179403533302,0.85483343849529,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
QUMOND,1,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325103001,envelope,covariates_only66,sparse_floor,1000,1000,220,2,778,777,1,997,0.0,13.134,11.906,0.22,0.1954234933890366,0.24671949136287427,0.002,0.000548643588120728,0.007262807863492177,0.778,0.7512053591381822,0.8026669631438492,0.997,0.9912169859464969,0.9989792161188614,False,True,False,False,True,False,outside_inner_prior
QUMOND,1,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325104001,baseline,covariates_only66,uniform_white,1000,1000,364,1,635,632,3,996,0.0,13.112,11.949,0.364,0.33475165091277503,0.3942892273952959,0.001,0.00017654637062607809,0.0056425585979579355,0.635,0.6046972526360328,0.6642695225728674,0.996,0.9897604437227377,0.9984434118595916,False,True,False,False,False,False,outside_inner_prior
QUMOND,1,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325104001,baseline,covariates_only66,clustered_correlated,1000,1000,355,1,644,640,4,995,0.0,13.102,11.904,0.355,0.3259484631755532,0.38516129678525773,0.001,0.00017654637062607809,0.0056425585979579355,0.644,0.6138239300340224,0.6730739635221378,0.995,0.9883490446266249,0.9978624644726756,False,True,False,False,False,False,outside_inner_prior
QUMOND,1,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325104001,baseline,covariates_only66,sparse_floor,1000,1000,406,2,592,590,2,996,0.0,13.13,11.929,0.406,0.37597870513494724,0.43674072546033715,0.002,0.000548643588120728,0.007262807863492177,0.592,0.5612435983142355,0.6220522781244223,0.996,0.9897604437227377,0.9984434118595916,False,True,False,False,False,False,outside_inner_prior
QUMOND,1,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325104001,envelope,covariates_only66,uniform_white,1000,1000,198,1,801,798,3,996,0.0,13.112,11.949,0.198,0.1744775624311303,0.22383379969414505,0.001,0.00017654637062607809,0.0056425585979579355,0.801,0.7751234971811168,0.824572794210579,0.996,0.9897604437227377,0.9984434118595916,False,True,False,False,False,False,outside_inner_prior
QUMOND,1,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325104001,envelope,covariates_only66,clustered_correlated,1000,1000,185,1,814,810,4,995,0.0,13.102,11.904,0.185,0.16215480378454947,0.2102560540613503,0.001,0.00017654637062607809,0.0056425585979579355,0.814,0.7886979748203968,0.8368988208506745,0.995,0.9883490446266249,0.9978624644726756,False,True,False,False,False,False,outside_inner_prior
QUMOND,1,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325104001,envelope,covariates_only66,sparse_floor,1000,1000,230,2,768,766,2,996,0.0,13.13,11.929,0.23,0.20497969372023053,0.2570867558619693,0.002,0.000548643588120728,0.007262807863492177,0.768,0.7408422968503318,0.7931065606014108,0.996,0.9897604437227377,0.9984434118595916,False,True,False,False,False,False,outside_inner_prior
QUMOND,1,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325105001,baseline,covariates_only66,uniform_white,1000,1000,397,1,602,602,0,999,0.0,13.035,11.837,0.397,0.36712458560070244,0.42766372664732194,0.001,0.00017654637062607809,0.0056425585979579355,0.602,0.5713271941320692,0.6318921471368775,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
QUMOND,1,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325105001,baseline,covariates_only66,clustered_correlated,1000,1000,389,1,610,610,0,999,0.0,13.041,11.731,0.389,0.35926319596566997,0.4195863444181233,0.001,0.00017654637062607809,0.0056425585979579355,0.61,0.5794035195028067,0.6397545936303712,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
QUMOND,1,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325105001,baseline,covariates_only66,sparse_floor,1000,1000,456,1,543,542,1,998,0.0,13.053,11.783,0.456,0.42535751292751345,0.4869792418192155,0.001,0.00017654637062607809,0.0056425585979579355,0.543,0.5120192033150067,0.5736516954552356,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,fitted_family
QUMOND,1,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325105001,envelope,covariates_only66,uniform_white,1000,1000,215,0,785,785,0,1000,0.0,13.035,11.837,0.215,0.19065343629137976,0.2415278160453867,0.0,2.168404344971009e-19,0.0038267584855551234,0.785,0.7584721839546134,0.8093465637086203,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
QUMOND,1,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325105001,envelope,covariates_only66,clustered_correlated,1000,1000,205,1,794,794,0,999,0.0,13.041,11.731,0.205,0.18113008647590156,0.23112770103057595,0.001,0.00017654637062607809,0.0056425585979579355,0.794,0.7678312571433845,0.8179186088671091,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
